id,start(ms),duration(ms),warps,t-occupancy,sms,size,pinned,cudaMalloc,cudaFree,direction
355,201.788,0.042624,177,0.344,3,0,0,0,0,0
356,201.834,0.041216,177,0.344,3,0,0,0,0,0
357,201.878,0.044128,178,0.344,3,0,0,0,0,0
358,201.925,0.04128,178,0.344,3,0,0,0,0,0
359,201.969,0.04272,179,0.344,3,0,0,0,0,0
360,202.015,0.042048,179,0.344,3,0,0,0,0,0
361,202.06,0.045536,180,0.344,3,0,0,0,0,0
362,202.109,0.041664,180,0.344,3,0,0,0,0,0
363,202.154,0.043007,181,0.344,3,0,0,0,0,0
364,202.2,0.041664,181,0.344,3,0,0,0,0,0
365,202.244,0.043808,182,0.344,3,0,0,0,0,0
366,202.291,0.041088,182,0.344,3,0,0,0,0,0
367,202.335,0.043264,183,0.344,3,0,0,0,0,0
368,202.382,0.041088,183,0.344,3,0,0,0,0,0
369,202.425,0.046016,184,0.344,3,0,0,0,0,0
370,202.474,0.041184,184,0.344,3,0,0,0,0,0
371,202.518,0.042816,185,0.344,3,0,0,0,0,0
372,202.565,0.041376,185,0.344,3,0,0,0,0,0
373,202.609,0.044223,186,0.344,3,0,0,0,0,0
374,202.656,0.041632,186,0.344,3,0,0,0,0,0
375,202.701,0.044256,187,0.344,3,0,0,0,0,0
376,202.748,0.041728,187,0.344,3,0,0,0,0,0
377,202.792,0.04704,188,0.344,3,0,0,0,0,0
378,202.843,0.041472,188,0.344,3,0,0,0,0,0
379,202.887,0.043424,189,0.344,3,0,0,0,0,0
380,202.934,0.041376,189,0.344,3,0,0,0,0,0
381,202.978,0.044224,190,0.344,3,0,0,0,0,0
382,203.025,0.041439,190,0.344,3,0,0,0,0,0
383,203.069,0.043328,191,0.344,3,0,0,0,0,0
384,203.116,0.041952,191,0.344,3,0,0,0,0,0
385,203.161,0.045824,192,0.344,3,0,0,0,0,0
386,203.209,0.042048,192,0.344,3,0,0,0,0,0
387,203.254,0.043232,193,0.344,4,0,0,0,0,0
388,203.3,0.04192,193,0.344,4,0,0,0,0,0
389,203.345,0.04512,194,0.344,4,0,0,0,0,0
390,203.393,0.041664,194,0.344,4,0,0,0,0,0
391,203.438,0.043744,195,0.344,4,0,0,0,0,0
392,203.484,0.042591,195,0.344,4,0,0,0,0,0
393,203.53,0.047104,196,0.344,4,0,0,0,0,0
394,203.58,0.041824,196,0.344,4,0,0,0,0,0
395,203.624,0.04352,197,0.344,4,0,0,0,0,0
396,203.67,0.042752,197,0.344,4,0,0,0,0,0
397,203.716,0.044416,198,0.344,4,0,0,0,0,0
398,203.764,0.042176,198,0.344,4,0,0,0,0,0
399,203.809,0.043648,199,0.344,4,0,0,0,0,0
400,203.856,0.042272,199,0.344,4,0,0,0,0,0
401,203.901,0.047103,200,0.344,4,0,0,0,0,0
402,203.951,0.042336,200,0.344,4,0,0,0,0,0
403,203.997,0.04448,201,0.344,4,0,0,0,0,0
404,204.044,0.042144,201,0.344,4,0,0,0,0,0
405,204.089,0.045056,202,0.344,4,0,0,0,0,0
406,204.137,0.042752,202,0.344,4,0,0,0,0,0
407,204.183,0.044224,203,0.344,4,0,0,0,0,0
408,204.23,0.042592,203,0.344,4,0,0,0,0,0
409,204.275,0.047968,204,0.344,4,0,0,0,0,0
410,204.326,0.0432,204,0.344,4,0,0,0,0,0
411,204.373,0.045183,205,0.344,4,0,0,0,0,0
412,204.421,0.042368,205,0.344,4,0,0,0,0,0
413,204.467,0.045056,206,0.344,4,0,0,0,0,0
414,204.515,0.042688,206,0.344,4,0,0,0,0,0
415,204.56,0.044064,207,0.344,4,0,0,0,0,0
416,204.608,0.04304,207,0.344,4,0,0,0,0,0
417,204.654,0.04752,208,0.344,4,0,0,0,0,0
418,204.704,0.043008,208,0.344,4,0,0,0,0,0
419,204.75,0.044288,209,0.344,4,0,0,0,0,0
420,204.797,0.042847,209,0.344,4,0,0,0,0,0
421,204.843,0.045344,210,0.344,4,0,0,0,0,0
422,204.891,0.04288,210,0.344,4,0,0,0,0,0
423,204.937,0.044672,211,0.344,4,0,0,0,0,0
424,204.985,0.043168,211,0.344,4,0,0,0,0,0
425,205.03,0.048288,212,0.344,4,0,0,0,0,0
426,205.081,0.042976,212,0.344,4,0,0,0,0,0
427,205.128,0.045312,213,0.344,4,0,0,0,0,0
428,205.176,0.043424,213,0.344,4,0,0,0,0,0
429,205.222,0.045951,214,0.344,4,0,0,0,0,0
430,205.271,0.043264,214,0.344,4,0,0,0,0,0
431,205.318,0.045472,215,0.344,4,0,0,0,0,0
432,205.366,0.043328,215,0.344,4,0,0,0,0,0
433,205.412,0.04848,216,0.344,4,0,0,0,0,0
434,205.464,0.043136,216,0.344,4,0,0,0,0,0
435,205.51,0.044736,217,0.344,4,0,0,0,0,0
436,205.557,0.044096,217,0.344,4,0,0,0,0,0
437,205.604,0.045664,218,0.344,4,0,0,0,0,0
438,205.653,0.043296,218,0.344,4,0,0,0,0,0
439,205.698,0.044831,219,0.344,4,0,0,0,0,0
440,205.746,0.04368,219,0.344,4,0,0,0,0,0
441,205.793,0.04896,220,0.344,4,0,0,0,0,0
442,205.845,0.043872,220,0.344,4,0,0,0,0,0
443,205.893,0.045376,221,0.344,4,0,0,0,0,0
444,205.942,0.043712,221,0.344,4,0,0,0,0,0
445,205.988,0.046048,222,0.344,4,0,0,0,0,0
446,206.038,0.043328,222,0.344,4,0,0,0,0,0
447,206.084,0.045152,223,0.344,4,0,0,0,0,0
448,206.131,0.043391,223,0.344,4,0,0,0,0,0
449,206.177,0.049088,224,0.344,4,0,0,0,0,0
450,206.23,0.043776,224,0.344,4,0,0,0,0,0
451,206.276,0.044928,225,0.344,4,0,0,0,0,0
452,206.324,0.043648,225,0.344,4,0,0,0,0,0
453,206.371,0.04672,226,0.344,4,0,0,0,0,0
454,206.421,0.043552,226,0.344,4,0,0,0,0,0
455,206.467,0.04592,227,0.344,4,0,0,0,0,0
456,206.516,0.044064,227,0.344,4,0,0,0,0,0
457,206.569,0.049215,228,0.344,4,0,0,0,0,0
458,206.621,0.044128,228,0.344,4,0,0,0,0,0
459,206.668,0.045984,229,0.344,4,0,0,0,0,0
460,206.717,0.044,229,0.344,4,0,0,0,0,0
461,206.764,0.046848,230,0.344,4,0,0,0,0,0
462,206.814,0.044,230,0.344,4,0,0,0,0,0
463,206.861,0.0456,231,0.344,4,0,0,0,0,0
464,206.909,0.04432,231,0.344,4,0,0,0,0,0
465,206.957,0.049728,232,0.344,4,0,0,0,0,0
466,207.013,0.044159,232,0.344,4,0,0,0,0,0
467,207.06,0.045952,233,0.344,4,0,0,0,0,0
468,207.109,0.04464,233,0.344,4,0,0,0,0,0
469,207.156,0.047424,234,0.344,4,0,0,0,0,0
470,207.207,0.04496,234,0.344,4,0,0,0,0,0
471,207.255,0.0464,235,0.344,4,0,0,0,0,0
472,207.304,0.044416,235,0.344,4,0,0,0,0,0
473,207.352,0.049984,236,0.344,4,0,0,0,0,0
