id,start(ms),duration(ms),warps,t-occupancy,sms,size,pinned,cudaMalloc,cudaFree,direction
971,50.981,0.050144,8192,0,13,0,0,0,0,0
972,51.049,0.003552,16,1.0,1,0,0,0,0,0
973,51.07,0.050144,8192,0,13,0,0,0,0,0
974,51.137,0.00352,16,1.0,1,0,0,0,0,0
975,51.159,0.050144,8192,0,13,0,0,0,0,0
976,51.226,0.003488,16,1.0,1,0,0,0,0,0
977,51.247,0.050112,8192,0,13,0,0,0,0,0
978,51.315,0.003392,16,1.0,1,0,0,0,0,0
979,51.337,0.050111,8192,0,13,0,0,0,0,0
980,51.404,0.003424,16,1.0,1,0,0,0,0,0
981,51.425,0.050144,8192,0,13,0,0,0,0,0
982,51.493,0.00336,16,1.0,1,0,0,0,0,0
983,51.514,0.050175,8192,0,13,0,0,0,0,0
984,51.582,0.004224,16,1.0,1,0,0,0,0,0
985,51.604,0.050176,8192,0,13,0,0,0,0,0
986,51.672,0.004192,16,1.0,1,0,0,0,0,0
987,51.696,0.050144,8192,0,13,0,0,0,0,0
988,51.764,0.00416,16,1.0,1,0,0,0,0,0
989,51.786,0.050144,8192,0,13,0,0,0,0,0
990,51.853,0.004096,16,1.0,1,0,0,0,0,0
991,51.875,0.050144,8192,0,13,0,0,0,0,0
992,51.943,0.003168,16,1.0,1,0,0,0,0,0
993,51.963,0.050144,8192,0,13,0,0,0,0,0
994,52.031,0.003136,16,1.0,1,0,0,0,0,0
995,52.052,0.050112,8192,0,13,0,0,0,0,0
996,52.12,0.003104,16,1.0,1,0,0,0,0,0
997,52.141,0.050111,8192,0,13,0,0,0,0,0
998,52.208,0.00304,16,1.0,1,0,0,0,0,0
999,52.229,0.050144,8192,0,13,0,0,0,0,0
1000,52.296,0.00304,16,1.0,1,0,0,0,0,0
1001,52.317,0.050143,8192,0,13,0,0,0,0,0
1002,52.385,0.002976,16,1.0,1,0,0,0,0,0
1003,52.406,0.050112,8192,0,13,0,0,0,0,0
1004,52.473,0.002976,16,1.0,1,0,0,0,0,0
1005,52.494,0.050144,8192,0,13,0,0,0,0,0
1006,52.561,0.002912,16,1.0,1,0,0,0,0,0
1007,52.582,0.050144,8192,0,13,0,0,0,0,0
1008,52.649,0.00288,16,1.0,1,0,0,0,0,0
1009,52.67,0.050112,8192,0,13,0,0,0,0,0
1010,52.738,0.002848,16,1.0,1,0,0,0,0,0
1011,52.758,0.050111,8192,0,13,0,0,0,0,0
1012,52.825,0.002784,16,1.0,1,0,0,0,0,0
1013,52.86,0.050112,8192,0,13,0,0,0,0,0
1014,52.928,0.002752,16,1.0,1,0,0,0,0,0
1015,52.955,0.050111,8192,0,13,0,0,0,0,0
1016,53.023,0.002752,16,1.0,1,0,0,0,0,0
1017,53.044,0.05008,8192,0,13,0,0,0,0,0
1018,53.112,0.002656,16,1.0,1,0,0,0,0,0
1019,53.133,0.050111,8192,0,13,0,0,0,0,0
1020,53.203,0.002656,16,1.0,1,0,0,0,0,0
1021,53.223,0.050112,8192,0,13,0,0,0,0,0
1022,53.29,0.002592,16,1.0,1,0,0,0,0,0
1023,53.311,0.050112,8192,0,13,0,0,0,0,0
1024,53.38,0.002592,16,1.0,1,0,0,0,0,0
1025,53.4,0.050112,8192,0,13,0,0,0,0,0
1026,53.469,0.002496,16,1.0,1,0,0,0,0,0
1027,53.489,0.050112,8192,0,13,0,0,0,0,0
1028,53.558,0.105343,0,0,0,1048576,1,0,0,2
1029,53.903,0.105055,0,0,0,1048576,1,0,0,2
1030,54.244,0.00336,0,0,0,2048,0,0,0,2
1031,54.27,0.001536,0,0,0,0,0,0,0,0
1032,54.615,0.001408,0,0,0,0,0,0,0,0
1033,54.95,0.001376,0,0,0,0,0,0,0,0
